url,course_name,rating,survey_count,Institution,Subject,Level,Language,Associated_skills,price,duration
https://www.edx.org/learn/cognitive-science/american-psychological-association-be-a-better-learner-using-psychology,APA: Be a Better Learner Using Psychology,4.9 stars,7 ratings,APA,Social Sciences,Introductory,English,"Cognitive Psychology, Metacognition, Psychology, Research, Study Skills",$129 USD,8 weeks
https://www.edx.org/learn/nutrition/ku-leuven-clinical-nutrition-evidence-based-practice,KULeuvenX: Clinical Nutrition – evidence-based practice,4.6 stars,38 ratings,,,,,,$59 USD,6 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-cancer,WageningenX: Nutrition and Cancer,4.7 stars,46 ratings,WageningenX,Food & Nutrition,Intermediate,,"Body Composition Analysis, Breast Cancer, Cancer, Cancer Prevention, Cardiovascular Disease, Diabetes Mellitus, Health Policies, Management Of Cancer, Physical Exercises, Prostate Cancer",$189 USD,5 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-micronutrients-and-malnutrition,WageningenX: Nutrition and Health: Micronutrients and Malnutrition,4.8 stars,55 ratings,WageningenX,Biology & Life Sciences,Intermediate,,"Cancer, Diabetes Mellitus, Health Impact Assessments, Malnutrition",$249 USD,7 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-macronutrients-and-overnutrition,WageningenX: Nutrition and Health: Macronutrients and Overnutrition,4.5 stars,65 ratings,WageningenX,Biology & Life Sciences,Introductory,,"Cancer, Diabetes Mellitus, Health Impact Assessments, Malnutrition, Written Composition",$249 USD,9 weeks
https://www.edx.org/learn/nutrition/university-of-california-riverside-nutrition-and-healthy-living,UCR: Nutrition and Healthy Living,4.5 stars,21 ratings,UCR,Food & Nutrition,Introductory,None,English,$59 USD,6 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-human-microbiome,WageningenX: Nutrition and Health: Human Microbiome,4.2 stars,34 ratings,WageningenX,Health & Safety,Introductory,English,"Allergology, Balancing (Ledger/Billing), Cell Biology, Diabetes Mellitus, Irritable Bowel Syndrome, Microbiology, Viruses, Written Composition",$209 USD,6 weeks
https://www.edx.org/learn/sustainability/sdg-academy-feeding-a-hungry-planet-agriculture-nutrition-and-sustainability,"SDGAcademyX: Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",4.7 stars,16 ratings,SDGAcademyX,Environmental Studies,Intermediate,English,"Agriculture, Economics, Ecosystem Science, Food Security, International Aid Transparency Initiative, Malnutrition, Social Entrepreneurship",,7 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-exercise-and-sports,"WageningenX: Nutrition, Exercise and Sports",4.6 stars,33 ratings,WageningenX,Food & Nutrition,Intermediate,English,"Exercise Physiology, Physical Therapy, Sports Coaching",$209 USD,6 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-heart-disease-and-diabetes,"WageningenX: Nutrition, Heart Disease and Diabetes",4.7 stars,12 ratings,WageningenX,Food & Nutrition,Intermediate,,"Biology, Blood Pressure, Cancer, Cardiovascular Disease, Diabetes Mellitus, Disease Etiology, Health Policies, Insulin Resistance, Public Health, Type 2 Diabetes",$189 USD,5 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-for-healthy-ageing,WageningenX: Nutrition for Healthy Ageing,4.9 stars,21 ratings,WageningenX,Food & Nutrition,Intermediate,English,"Aging Processes, Bone Densities, Digestive System, Influencing Skills, Mental Health",$149 USD,6 weeks
https://www.edx.org/learn/nutrition/university-of-canterbury-mental-health-and-nutrition,UCx: Mental Health and Nutrition,4.7 stars,150 ratings,UCx,Food & Nutrition,Introductory,English,"Legal Discovery, Mental Health, Psychology, Toxicology",$189 USD,8 weeks
https://www.edx.org/learn/nutrition/ku-leuven-clinical-nutrition-evidence-based-practice,KULeuvenX: Clinical Nutrition – evidence-based practice,4.6 stars,38 ratings,,,,,,$59 USD,6 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-cancer,WageningenX: Nutrition and Cancer,4.7 stars,46 ratings,WageningenX,Food & Nutrition,Intermediate,,"Body Composition Analysis, Breast Cancer, Cancer, Cancer Prevention, Cardiovascular Disease, Diabetes Mellitus, Health Policies, Management Of Cancer, Physical Exercises, Prostate Cancer",$189 USD,5 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-micronutrients-and-malnutrition,WageningenX: Nutrition and Health: Micronutrients and Malnutrition,4.8 stars,55 ratings,WageningenX,Biology & Life Sciences,Intermediate,,"Cancer, Diabetes Mellitus, Health Impact Assessments, Malnutrition",$249 USD,7 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-macronutrients-and-overnutrition,WageningenX: Nutrition and Health: Macronutrients and Overnutrition,4.5 stars,65 ratings,WageningenX,Biology & Life Sciences,Introductory,,"Cancer, Diabetes Mellitus, Health Impact Assessments, Malnutrition, Written Composition",$249 USD,9 weeks
https://www.edx.org/learn/nutrition/university-of-california-riverside-nutrition-and-healthy-living,UCR: Nutrition and Healthy Living,4.5 stars,21 ratings,UCR,Food & Nutrition,Introductory,None,English,$59 USD,6 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-and-health-human-microbiome,WageningenX: Nutrition and Health: Human Microbiome,4.2 stars,34 ratings,WageningenX,Health & Safety,Introductory,English,"Allergology, Balancing (Ledger/Billing), Cell Biology, Diabetes Mellitus, Irritable Bowel Syndrome, Microbiology, Viruses, Written Composition",$209 USD,6 weeks
https://www.edx.org/learn/sustainability/sdg-academy-feeding-a-hungry-planet-agriculture-nutrition-and-sustainability,"SDGAcademyX: Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",4.7 stars,16 ratings,SDGAcademyX,Environmental Studies,Intermediate,English,"Agriculture, Economics, Ecosystem Science, Food Security, International Aid Transparency Initiative, Malnutrition, Social Entrepreneurship",,7 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-exercise-and-sports,"WageningenX: Nutrition, Exercise and Sports",4.6 stars,33 ratings,WageningenX,Food & Nutrition,Intermediate,English,"Exercise Physiology, Physical Therapy, Sports Coaching",$209 USD,6 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-heart-disease-and-diabetes,"WageningenX: Nutrition, Heart Disease and Diabetes",4.7 stars,12 ratings,WageningenX,Food & Nutrition,Intermediate,,"Biology, Blood Pressure, Cancer, Cardiovascular Disease, Diabetes Mellitus, Disease Etiology, Health Policies, Insulin Resistance, Public Health, Type 2 Diabetes",$189 USD,5 weeks
https://www.edx.org/learn/nutrition/wageningen-university-research-nutrition-for-healthy-ageing,WageningenX: Nutrition for Healthy Ageing,4.9 stars,21 ratings,WageningenX,Food & Nutrition,Intermediate,English,"Aging Processes, Bone Densities, Digestive System, Influencing Skills, Mental Health",$149 USD,6 weeks
https://www.edx.org/learn/nutrition/university-of-canterbury-mental-health-and-nutrition,UCx: Mental Health and Nutrition,4.7 stars,150 ratings,UCx,Food & Nutrition,Introductory,English,"Legal Discovery, Mental Health, Psychology, Toxicology",$189 USD,8 weeks
https://www.edx.org/learn/quantum-physics-mechanics/the-university-of-tokyo-quantum-mechanics-of-molecular-structures,UTokyoX: Quantum Mechanics of Molecular Structures,4.6 stars,7 ratings,UTokyoX,Physics,Intermediate,English,"Cathode Ray (Electromagnetism), Chemistry, Electromagnetic Radiation, Quantum Mechanics, Spectroscopy, Vibrations",$59 USD,6 weeks
https://www.edx.org/learn/food-science/harvard-university-science-cooking-from-haute-cuisine-to-soft-matter-science-physics,HarvardX: Science & Cooking: From Haute Cuisine to Soft Matter Science (physics),4.7 stars,23 ratings,HarvardX,Physics,Introductory,,"Baking, Chemistry, Cooking, Experimentation, Physics, Research, Soft Matter",$249 USD,16 weeks
https://www.edx.org/learn/physical-chemistry/ecole-polytechnique-federale-de-lausanne-cement-chemistry-and-sustainable-cementitious-materials,EPFLx: Cement Chemistry and Sustainable Cementitious Materials,4.1 stars,16 ratings,EPFLx,Physics,Intermediate,English,"Chemistry, Crystallography, Infrastructure, Materials Science, Physics, Scanning Electron Microscopy",$249 USD,6 weeks
https://www.edx.org/learn/food-science/harvard-university-science-cooking-from-haute-cuisine-to-soft-matter-science-chemistry,HarvardX: Science & Cooking: From Haute Cuisine to Soft Matter Science (chemistry),4.7 stars,25 ratings,HarvardX,Chemistry,Introductory,,"Chemical Reactions, Chemistry, Cooking, Influencing Skills, Physics, Research, Soft Matter",$249 USD,16 weeks
https://www.edx.org/learn/medicine/doane-university-medical-terminology,DoaneX: Medical Terminology,4.4 stars,56 ratings,DoaneX,Biology & Life Sciences,Introductory,English,"Academic Integrity, Anatomy, Auditing, Medical Terminology, Pathology, Physiology",$119 USD,8 weeks
https://www.edx.org/learn/human-biology/university-of-adelaide-essential-human-biology-cells-and-tissues,AdelaideX: Essential Human Biology: Cells and Tissues,4.6 stars,60 ratings,AdelaideX,Medicine,Introductory,English,"Anatomy, Animations, Biology, Health Sciences, Human Biology, Physiology, Planning",$169 USD,5 weeks
https://www.edx.org/learn/c-programming/dartmouth-college-c-programming-language-foundations,"DartmouthX, IMTx: C Programming: Language Foundations",4.6 stars,16 ratings,"DartmouthX, IMTx",Computer Science,Introductory,,"Algorithms, C (Programming Language), Decision Making, Linux, Programming Concepts",$99 USD,5 weeks
https://www.edx.org/learn/linear-algebra/the-georgia-institute-of-technology-linear-algebra-ii-matrix-algebra,GTx: Linear Algebra II: Matrix Algebra,4.6 stars,10 ratings,GTx,Math,Intermediate,,"Algorithms, Basic Math, Economics, Linear Algebra, Linear Equations, Matrix Algebra, Operations",$249 USD,3 weeks
https://www.edx.org/learn/data-analysis/american-psychological-association-data-analysis-for-the-behavioral-sciences,APA: Data Analysis for the Behavioral Sciences,4.5 stars,10 ratings,APA,Data Analysis & Statistics,Introductory,,"Behavioral Science, Confidence Intervals, Data Analysis, Psychology, Statistical Hypothesis Testing, Statistics",$129 USD,8 weeks
https://www.edx.org/learn/counterterrorism/stanford-university-the-threat-of-nuclear-terrorism,StanfordOnline: The Threat of Nuclear Terrorism,4.9 stars,31 ratings,,,,,,$50 USD,5 weeks
https://www.edx.org/learn/history/stanford-university-living-at-the-nuclear-brink,StanfordOnline: Living at the Nuclear Brink,4.9 stars,8 ratings,StanfordOnline,History,Introductory,English,"Nuclear Weapons, Preventive Action",$50 USD,10 weeks
https://www.edx.org/learn/nuclear-energy/delft-university-of-technology-understanding-nuclear-energy,DelftX: Understanding Nuclear Energy,4.2 stars,10 ratings,DelftX,Engineering,Intermediate,English,"Debating, Economics, Nuclear Fuel, Nuclear Fuel Cycle, Nuclear Power, Nuclear Reactor, Nuclear Safety, Physics",$169 USD,6 weeks
https://www.edx.org/learn/nuclear-energy/massachusetts-institute-of-technology-nuclear-energy-science-systems-and-society,"MITx: Nuclear Energy: Science, Systems and Society",4.8 stars,8 ratings,MITx,Science,Introductory,English,"Materials Science, Nuclear Medicine, Nuclear Reactor, Physics, Quantum Technology, Research",$75 USD,14 weeks
https://www.edx.org/learn/humanities/harvard-university-the-einstein-revolution,HarvardX: The Einstein Revolution,4.4 stars,12 ratings,HarvardX,Humanities,Introductory,English,"Debating, Nuclear Weapons, Physics, Quantum Mechanics",$149 USD,14 weeks
https://www.edx.org/learn/c-programming/dartmouth-college-c-programming-language-foundations,"DartmouthX, IMTx: C Programming: Language Foundations",4.6 stars,16 ratings,"DartmouthX, IMTx",Computer Science,Introductory,,"Algorithms, C (Programming Language), Decision Making, Linux, Programming Concepts",$99 USD,5 weeks
https://www.edx.org/learn/linear-algebra/the-georgia-institute-of-technology-linear-algebra-ii-matrix-algebra,GTx: Linear Algebra II: Matrix Algebra,4.6 stars,10 ratings,GTx,Math,Intermediate,,"Algorithms, Basic Math, Economics, Linear Algebra, Linear Equations, Matrix Algebra, Operations",$249 USD,3 weeks
https://www.edx.org/learn/data-analysis/american-psychological-association-data-analysis-for-the-behavioral-sciences,APA: Data Analysis for the Behavioral Sciences,4.5 stars,10 ratings,APA,Data Analysis & Statistics,Introductory,,"Behavioral Science, Confidence Intervals, Data Analysis, Psychology, Statistical Hypothesis Testing, Statistics",$129 USD,8 weeks
https://www.edx.org/learn/counterterrorism/stanford-university-the-threat-of-nuclear-terrorism,StanfordOnline: The Threat of Nuclear Terrorism,4.9 stars,31 ratings,,,,,,$50 USD,5 weeks
https://www.edx.org/learn/history/stanford-university-living-at-the-nuclear-brink,StanfordOnline: Living at the Nuclear Brink,4.9 stars,8 ratings,StanfordOnline,History,Introductory,English,"Nuclear Weapons, Preventive Action",$50 USD,10 weeks
https://www.edx.org/learn/nuclear-energy/delft-university-of-technology-understanding-nuclear-energy,DelftX: Understanding Nuclear Energy,4.2 stars,10 ratings,DelftX,Engineering,Intermediate,English,"Debating, Economics, Nuclear Fuel, Nuclear Fuel Cycle, Nuclear Power, Nuclear Reactor, Nuclear Safety, Physics",$169 USD,6 weeks
https://www.edx.org/learn/nuclear-energy/massachusetts-institute-of-technology-nuclear-energy-science-systems-and-society,"MITx: Nuclear Energy: Science, Systems and Society",4.8 stars,8 ratings,MITx,Science,Introductory,English,"Materials Science, Nuclear Medicine, Nuclear Reactor, Physics, Quantum Technology, Research",$75 USD,14 weeks
https://www.edx.org/learn/humanities/harvard-university-the-einstein-revolution,HarvardX: The Einstein Revolution,4.4 stars,12 ratings,HarvardX,Humanities,Introductory,English,"Debating, Nuclear Weapons, Physics, Quantum Mechanics",$149 USD,14 weeks
https://www.edx.org/learn/biotechnology/delft-university-of-technology-industrial-biotechnology,DelftX: Industrial Biotechnology,4.6 stars,12 ratings,DelftX,Engineering,Intermediate,,"Biotechnology, Fermentation, Industrial Processes, Sustainability",$169 USD,7 weeks
https://www.edx.org/learn/cellular-biology/massachusetts-institute-of-technology-making-a-cell-therapy-principles-and-practice-of-manufacturing,MITx: Making a Cell Therapy: Principles and Practice of Manufacturing,4.6 stars,29 ratings,MITx,Biology & Life Sciences,Intermediate,English,"Analytical Chemistry, Biology, Cell Therapy, Pharmaceuticals, Sales, Supply Chain",$186 USD,9 weeks
https://www.edx.org/learn/epidemics/university-of-hong-kong-epidemics-i,HKUx: Epidemics I,"Epidemics: Past, Present and Future","Discussion on Ebola and Zika Outbreak, and Supplementary Module on NextGeneration Informatics for Global Health",HKUx,Medicine,Introductory,,"Adaptability, Allergology, Ebola, Emerging Infectious Disease (EIDs), Infectious Diseases",$139 USD,5 weeks
